,Feature,Mean_SHAP
125,global_consumer__millions_of_households_w_inc_30_40k_current_us_ppp,0.0
113,global_consumer__millions_of_households_w_inc_150k_current_us_ppp,0.0
123,global_consumer__millions_of_households_w_inc_30_40k_constant_2015_us_ppp,0.0
122,global_consumer__millions_of_households_w_inc_30_40k_constant_2015_us,0.0
121,global_consumer__millions_of_households_w_inc_20_30k_current_us_ppp,0.0
120,global_consumer__millions_of_households_w_inc_20_30k_current_us,0.0
119,global_consumer__millions_of_households_w_inc_20_30k_constant_2015_us_ppp,0.0
118,global_consumer__millions_of_households_w_inc_20_30k_constant_2015_us,0.0
117,global_consumer__millions_of_households_w_inc_15_20k_current_us_ppp,0.0
116,global_consumer__millions_of_households_w_inc_15_20k_current_us,0.0
115,global_consumer__millions_of_households_w_inc_15_20k_constant_2015_us_ppp,0.0
111,global_consumer__millions_of_households_w_inc_150k_constant_2015_us_ppp,0.0
101,global_consumer__millions_of_households_w_inc_0_5k_current_us_ppp,0.0
110,global_consumer__millions_of_households_w_inc_150k_constant_2015_us,0.0
109,global_consumer__millions_of_households_w_inc_10_15k_current_us_ppp,0.0
108,global_consumer__millions_of_households_w_inc_10_15k_current_us,0.0
107,global_consumer__millions_of_households_w_inc_10_15k_constant_2015_us_ppp,0.0
106,global_consumer__millions_of_households_w_inc_10_15k_constant_2015_us,0.0
105,global_consumer__millions_of_households_w_inc_100_150k_current_us_ppp,0.0
104,global_consumer__millions_of_households_w_inc_100_150k_current_us,0.0
103,global_consumer__millions_of_households_w_inc_100_150k_constant_2015_us_ppp,0.0
102,global_consumer__millions_of_households_w_inc_100_150k_constant_2015_us,0.0
75,global_consumer__male_employment,0.0
74,global_consumer__labor_participation_rate,0.0
72,global_consumer__index_of_life_expectancy_at_birth,0.0
22,global_consumer__education_recreation,0.0
42,global_consumer__female_population_50_to_54,0.0
40,global_consumer__female_population_40_to_44,0.0
33,global_consumer__female_population_10_to_14,0.0
30,global_consumer__female_labor_force,0.0
29,global_consumer__female_employment,0.0
26,global_consumer__entertainment_and_information_processing_equipment,0.0
25,global_consumer__employment,0.0
24,global_consumer__employee_compensation,0.0
23,global_consumer__electronics_and_appliances_stores,0.0
20,global_consumer__education_and_recreation,0.0
71,global_consumer__illiteracy_rate,0.0
18,global_consumer__durables,0.0
16,global_consumer__disposable_income_index_constant_2015_us,0.0
15,global_consumer__department_stores,0.0
13,global_consumer__consumer_price_index,0.0
11,global_consumer__clothing_and_footwear,0.0
10,global_consumer__clothing_and_accessories_stores,0.0
9,global_consumer__building_materials_garden_supply,0.0
6,global_consumer__average_disposable_income_of_urban_households_real,0.0
5,global_consumer__average_disposable_income_of_urban_households_nominal,0.0
43,global_consumer__female_population_55_to_59,0.0
45,global_consumer__female_population_60_to_64,0.0
46,global_consumer__female_population_65,0.0
47,global_consumer__female_population_65_to_69,0.0
70,global_consumer__households,0.0
68,global_consumer__household_equipment,0.0
66,global_consumer__household_articles_and_services,0.0
65,global_consumer__hotels,0.0
64,global_consumer__hospital_services,0.0
63,global_consumer__health_and_personal_care_stores,0.0
62,global_consumer__health,0.0
61,global_consumer__gross_domestic_product_current_us,0.0
59,global_consumer__general_merchandise,0.0
58,global_consumer__gdp_adjusted,0.0
57,global_consumer__gasoline_stations,0.0
56,global_consumer__furniture_and_home_furnishingstores,0.0
54,global_consumer__food_stores,0.0
53,global_consumer__food_beverages_and_tobacco,0.0
52,global_consumer__food,0.0
51,global_consumer__financial_other_services,0.0
50,global_consumer__female_unemployment_rate,0.0
49,global_consumer__female_population_75,0.0
48,global_consumer__female_population_70_to_74,0.0
124,global_consumer__millions_of_households_w_inc_30_40k_current_us,0.0
126,global_consumer__millions_of_households_w_inc_40_50k_constant_2015_us,0.0
224,global_consumer__rural_consumption_nominal,0.0
187,global_consumer__other_major_durable_entertainment_equipment,0.0
199,global_consumer__public_health_expenditures,0.0
197,global_consumer__private_health_expenditures,0.0
195,global_consumer__primary_enrollment_rate,0.0
193,global_consumer__population_urban_adjusted,0.0
192,global_consumer__population_total_adjusted,0.0
191,global_consumer__population_rural_adjusted,0.0
190,global_consumer__personal_care,0.0
189,global_consumer__packaged_holiday,0.0
188,global_consumer__outpatient_services,0.0
186,global_consumer__other_household_services,0.0
201,global_consumer__real_ppp_conversion_factor,0.0
185,global_consumer__other_household_equipment,0.0
184,global_consumer__nonstore_retailers,0.0
182,global_consumer__non_durables,0.0
181,global_consumer__nominal_retail_sales_of_consumer_goods_total_online_retail_sales,0.0
180,global_consumer__nominal_retail_sales_of_consumer_goods_total,0.0
179,global_consumer__nominal_retail_sales_of_consumer_goods_retail_sales_of_enterprises_or_units_above_designated_size,0.0
178,global_consumer__nominal_retail_sales_of_consumer_goods_online_retail_sales_of_physical_goods,0.0
177,global_consumer__nominal_retail_sales_of_consumer_goods_enterprises_or_units_above_designated_size_total,0.0
176,global_consumer__nominal_retail_sales_of_consumer_goods_catering_trade_of_enterprises_or_units_above_designated_size,0.0
200,global_consumer__real_gdp_adjusted_2010_yuan,0.0
202,global_consumer__real_private_consumption_adjusted,0.0
127,global_consumer__millions_of_households_w_inc_40_50k_constant_2015_us_ppp,0.0
214,global_consumer__retail_sales_of_goods_of_the_enterprises_above_designated_size_cultural_and_office_appliances,0.0
223,global_consumer__retail_sales_of_goods_of_the_enterprises_above_designated_size_traditional_chinese_and_western_medicines,0.0
222,global_consumer__retail_sales_of_goods_of_the_enterprises_above_designated_size_sports_and_recreation_articles,0.0
221,global_consumer__retail_sales_of_goods_of_the_enterprises_above_designated_size_petroleum_and_related_products,0.0
220,global_consumer__retail_sales_of_goods_of_the_enterprises_above_designated_size_others,0.0
219,global_consumer__retail_sales_of_goods_of_the_enterprises_above_designated_size_household_appliances_and_av_equipment,0.0
218,global_consumer__retail_sales_of_goods_of_the_enterprises_above_designated_size_grain_oil_foodstuff_beverages_tobacco_and_liquor,0.0
217,global_consumer__retail_sales_of_goods_of_the_enterprises_above_designated_size_gold_silver_and_jewelry,0.0
216,global_consumer__retail_sales_of_goods_of_the_enterprises_above_designated_size_garments_footwear_hats_knitwear_and_textile,0.0
215,global_consumer__retail_sales_of_goods_of_the_enterprises_above_designated_size_furniture,0.0
213,global_consumer__retail_sales_of_goods_of_the_enterprises_above_designated_size_cosmetics,0.0
203,global_consumer__recreational_and_cultural_services,0.0
212,global_consumer__retail_sales_of_goods_of_the_enterprises_above_designated_size_communication_appliances,0.0
211,global_consumer__retail_sales_of_goods_of_the_enterprises_above_designated_size_commodities,0.0
210,global_consumer__retail_sales_of_goods_of_the_enterprises_above_designated_size_building_and_decoration_materials,0.0
209,global_consumer__retail_sales_of_goods_of_the_enterprises_above_designated_size_books_newspaper_and_magazines,0.0
208,global_consumer__retail_sales_of_goods_of_the_enterprises_above_designated_size_automobile,0.0
207,global_consumer__restaurants_hotels,0.0
206,global_consumer__restaurants,0.0
205,global_consumer__residence,0.0
204,global_consumer__recreational_items_and_equipment,0.0
175,global_consumer__nominal_private_consumption_adjusted,0.0
174,global_consumer__nhh_with_disposable_income_over_3000_k_yuan,0.0
173,global_consumer__nhh_with_disposable_income_80_to_100_k_yuan,0.0
138,global_consumer__millions_of_households_w_inc_60_70k_constant_2015_us,0.0
147,global_consumer__millions_of_households_w_inc_80_90k_constant_2015_us_ppp,0.0
146,global_consumer__millions_of_households_w_inc_80_90k_constant_2015_us,0.0
145,global_consumer__millions_of_households_w_inc_70_80k_current_us_ppp,0.0
144,global_consumer__millions_of_households_w_inc_70_80k_current_us,0.0
143,global_consumer__millions_of_households_w_inc_70_80k_constant_2015_us_ppp,0.0
142,global_consumer__millions_of_households_w_inc_70_80k_constant_2015_us,0.0
141,global_consumer__millions_of_households_w_inc_60_70k_current_us_ppp,0.0
140,global_consumer__millions_of_households_w_inc_60_70k_current_us,0.0
139,global_consumer__millions_of_households_w_inc_60_70k_constant_2015_us_ppp,0.0
137,global_consumer__millions_of_households_w_inc_5_10k_current_us_ppp,0.0
172,global_consumer__nhh_with_disposable_income_60_to_80_k_yuan,0.0
136,global_consumer__millions_of_households_w_inc_5_10k_current_us,0.0
135,global_consumer__millions_of_households_w_inc_5_10k_constant_2015_us_ppp,0.0
134,global_consumer__millions_of_households_w_inc_5_10k_constant_2015_us,0.0
133,global_consumer__millions_of_households_w_inc_50_60k_current_us_ppp,0.0
132,global_consumer__millions_of_households_w_inc_50_60k_current_us,0.0
131,global_consumer__millions_of_households_w_inc_50_60k_constant_2015_us_ppp,0.0
130,global_consumer__millions_of_households_w_inc_50_60k_constant_2015_us,0.0
129,global_consumer__millions_of_households_w_inc_40_50k_current_us_ppp,0.0
128,global_consumer__millions_of_households_w_inc_40_50k_current_us,0.0
148,global_consumer__millions_of_households_w_inc_80_90k_current_us,0.0
149,global_consumer__millions_of_households_w_inc_80_90k_current_us_ppp,0.0
150,global_consumer__millions_of_households_w_inc_90_100k_constant_2015_us,0.0
151,global_consumer__millions_of_households_w_inc_90_100k_constant_2015_us_ppp,0.0
171,global_consumer__nhh_with_disposable_income_500_to_1000_k_yuan,0.0
170,global_consumer__nhh_with_disposable_income_40_to_60_k_yuan,0.0
169,global_consumer__nhh_with_disposable_income_400_to_500_k_yuan,0.0
168,global_consumer__nhh_with_disposable_income_300_to_400_k_yuan,0.0
167,global_consumer__nhh_with_disposable_income_20_to_40_k_yuan,0.0
166,global_consumer__nhh_with_disposable_income_200_to_300_k_yuan,0.0
165,global_consumer__nhh_with_disposable_income_2000_to_3000_k_yuan,0.0
164,global_consumer__nhh_with_disposable_income_150_to_200_k_yuan,0.0
163,global_consumer__nhh_with_disposable_income_10_to_20_k_yuan,0.0
162,global_consumer__nhh_with_disposable_income_100_to_150_k_yuan,0.0
161,global_consumer__nhh_with_disposable_income_1000_to_2000_k_yuan,0.0
160,global_consumer__nhh_with_disposable_income_0_to_10_k_yuan,0.0
158,global_consumer__motorcycles_and_other_vehicles,0.0
157,global_consumer__motor_vehicle_dealers,0.0
156,global_consumer__motor_vehicle_and_parts_dealers,0.0
155,global_consumer__miscellaneous_store_retailers,0.0
154,global_consumer__miscellaneous_goods_and_services,0.0
153,global_consumer__millions_of_households_w_inc_90_100k_current_us_ppp,0.0
152,global_consumer__millions_of_households_w_inc_90_100k_current_us,0.0
469,global_economy__debt_total_in_lcu_general_government__u_s_dollar,0.0
470,global_economy__debt_total_in_lcu_unspecified_government__chinese_renminbi,0.0
471,global_economy__debt_total_in_lcu_unspecified_government__euro,0.0
788,global_economy__interest_payments_total_in_lcu_unspecified_government__euro,0.0
805,global_economy__international_reserves_import_cover__months,0.0
803,global_economy__international_reserves_excluding_gold_of_gdp__percentage,0.0
802,global_economy__international_reserves_excluding_gold_lcu__u_s_dollar,0.0
801,global_economy__international_reserves_excluding_gold_lcu__euro,0.0
800,global_economy__international_reserves_excluding_gold_lcu__chinese_renminbi,0.0
794,global_economy__interest_rate_money_market__percentage,0.0
792,global_economy__interest_payments_total_in_us_unspecified_government__u_s_dollar,0.0
790,global_economy__interest_payments_total_in_us_central_government__u_s_dollar,0.0
789,global_economy__interest_payments_total_in_lcu_unspecified_government__u_s_dollar,0.0
787,global_economy__interest_payments_total_in_lcu_unspecified_government__chinese_renminbi,0.0
810,global_economy__inverse_exchange_rate_period_end__u_s_dollar,0.0
786,global_economy__interest_payments_total_in_lcu_general_government__u_s_dollar,0.0
785,global_economy__interest_payments_total_in_lcu_general_government__euro,0.0
784,global_economy__interest_payments_total_in_lcu_general_government__chinese_renminbi,0.0
783,global_economy__interest_payments_total_in_lcu_central_government__u_s_dollar,0.0
782,global_economy__interest_payments_total_in_euro_unspecified_government__euro,0.0
780,global_economy__interest_payments_total_in_euro_central_government__euro,0.0
779,global_economy__interest_payments_of_gdp_unspecified_government__percentage,0.0
778,global_economy__interest_payments_of_gdp_general_government__percentage,0.0
777,global_economy__interest_payments_of_gdp_central_government__percentage,0.0
809,global_economy__inverse_exchange_rate_period_average__u_s_dollar,0.0
811,global_economy__labor_force__persons,0.0
836,global_economy__net_capital_transfers_and_sales_of_assets_in_euro_unspecified_government__euro,0.0
824,global_economy__money_supply_m2_period_end_euro__euro,0.0
834,global_economy__money_supply_m3_period_end_us__u_s_dollar,0.0
833,global_economy__money_supply_m3_period_end_lcu__index,0.0
832,global_economy__money_supply_m3_period_end_lcu__euro,0.0
831,global_economy__money_supply_m3_period_end_lcu__chinese_renminbi,0.0
830,global_economy__money_supply_m3_period_end_euro__euro,0.0
828,global_economy__money_supply_m2_period_end_lcu__u_s_dollar,0.0
827,global_economy__money_supply_m2_period_end_lcu__index,0.0
826,global_economy__money_supply_m2_period_end_lcu__euro,0.0
825,global_economy__money_supply_m2_period_end_lcu__chinese_renminbi,0.0
823,global_economy__money_supply_m1_period_end_us__u_s_dollar,0.0
812,global_economy__labor_productivity_gdp_to_employed_labor_force_euro__euro,0.0
822,global_economy__money_supply_m1_period_end_lcu__u_s_dollar,0.0
821,global_economy__money_supply_m1_period_end_lcu__index,0.0
820,global_economy__money_supply_m1_period_end_lcu__euro,0.0
819,global_economy__money_supply_m1_period_end_lcu__chinese_renminbi,0.0
818,global_economy__money_supply_m1_period_end_euro__euro,0.0
817,global_economy__m3_velocity__number,0.0
816,global_economy__m2_velocity__number,0.0
815,global_economy__m1_velocity__number,0.0
813,global_economy__labor_productivity_gdp_to_employed_labor_force_us__u_s_dollar,0.0
776,global_economy__industrial_production_manufacturing_index__index,0.0
774,global_economy__index_wages_straight_time_us_basis__index,0.0
773,global_economy__index_wages_straight_time_lcu_basis__index,0.0
733,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_euro_unspecified_government__percentage,0.0
742,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_euro_unspecified_government__percentage,0.0
741,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_euro_general_government__percentage,0.0
740,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_euro_central_government__percentage,0.0
739,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_u_s_dollars_unspecified_government__percentage,0.0
738,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_u_s_dollars_general_government__percentage,0.0
737,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_u_s_dollars_central_government__percentage,0.0
736,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_lcu_unspecified_government__percentage,0.0
735,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_lcu_general_government__percentage,0.0
734,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_lcu_central_government__percentage,0.0
732,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_euro_general_government__percentage,0.0
772,global_economy__index_wages_straight_time_euro_basis__index,0.0
731,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_euro_central_government__percentage,0.0
730,global_economy__growth_rate_total_revenue_in_u_s_dollars_general_government__percentage,0.0
729,global_economy__growth_rate_total_revenue_in_u_s_dollars_central_government__percentage,0.0
728,global_economy__growth_rate_total_revenue_in_u_s_dollars__percentage,0.0
727,global_economy__growth_rate_total_revenue_in_lcu_general_government__percentage,0.0
726,global_economy__growth_rate_total_revenue_in_lcu_central_government__percentage,0.0
725,global_economy__growth_rate_total_revenue_in_lcu__percentage,0.0
724,global_economy__growth_rate_total_revenue_in_euro_general_government__percentage,0.0
723,global_economy__growth_rate_total_revenue_in_euro_central_government__percentage,0.0
743,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_lcu_central_government__percentage,0.0
744,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_lcu_general_government__percentage,0.0
745,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_lcu_unspecified_government__percentage,0.0
746,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_u_s_dollars_central_government__percentage,0.0
771,global_economy__index_unit_labor_costs_us_basis__index,0.0
769,global_economy__index_unit_labor_costs_lcu_basis__index,0.0
768,global_economy__index_unit_labor_costs_euro_basis__index,0.0
764,global_economy__index_retail_sales_nominal_euro_value__index,0.0
763,global_economy__index_monthly_compensation_per_employee_lcu_basis__index,0.0
762,global_economy__index_labor_productivity_gdp_to_employed_labor_force_year_on_year_percent_change__percent_change_year_ago,0.0
761,global_economy__index_labor_productivity_gdp_to_employed_labor_force__index,0.0
760,global_economy__index_labor_productivity__index,0.0
758,global_economy__income_from_social_security_and_other_transfer_payments_to_individuals_lcu__u_s_dollar,0.0
757,global_economy__income_from_social_security_and_other_transfer_payments_to_individuals_lcu__euro,0.0
755,global_economy__housing_starts__unit,0.0
754,global_economy__household_operating_surplus_proprietor_s_income_us__u_s_dollar,0.0
753,global_economy__household_operating_surplus_proprietor_s_income_lcu__u_s_dollar,0.0
752,global_economy__household_operating_surplus_proprietor_s_income_euro__euro,0.0
751,global_economy__household_interest_payment_us__u_s_dollar,0.0
750,global_economy__household_interest_payment_lcu__u_s_dollar,0.0
749,global_economy__household_interest_payment_euro__euro,0.0
748,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_u_s_dollars_unspecified_government__percentage,0.0
747,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_u_s_dollars_general_government__percentage,0.0
835,global_economy__net_capital_transfers_and_sales_of_assets_in_euro_general_government__euro,0.0
837,global_economy__net_capital_transfers_and_sales_of_assets_in_lcu_general_government__u_s_dollar,0.0
472,global_economy__debt_total_in_lcu_unspecified_government__u_s_dollar,0.0
910,global_economy__nominal_gdp_at_factor_cost_services_euro__euro,0.0
922,global_economy__nominal_gdp_at_factor_cost_us__u_s_dollar,0.0
919,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_lcu__u_s_dollar,0.0
918,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_lcu__euro,0.0
917,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_lcu__chinese_renminbi,0.0
915,global_economy__nominal_gdp_at_factor_cost_services_us__u_s_dollar,0.0
914,global_economy__nominal_gdp_at_factor_cost_services_ppp__u_s_dollar,0.0
913,global_economy__nominal_gdp_at_factor_cost_services_lcu__u_s_dollar,0.0
912,global_economy__nominal_gdp_at_factor_cost_services_lcu__euro,0.0
911,global_economy__nominal_gdp_at_factor_cost_services_lcu__chinese_renminbi,0.0
909,global_economy__nominal_gdp_at_factor_cost_ppp__u_s_dollar,0.0
924,global_economy__nominal_gdp_gross_domestic_product_lcu__chinese_renminbi,0.0
908,global_economy__nominal_gdp_at_factor_cost_lcu__u_s_dollar,0.0
907,global_economy__nominal_gdp_at_factor_cost_lcu__euro,0.0
906,global_economy__nominal_gdp_at_factor_cost_lcu__chinese_renminbi,0.0
905,global_economy__nominal_gdp_at_factor_cost_industry_us__u_s_dollar,0.0
904,global_economy__nominal_gdp_at_factor_cost_industry_ppp__u_s_dollar,0.0
902,global_economy__nominal_gdp_at_factor_cost_industry_manufacturing_ppp__u_s_dollar,0.0
901,global_economy__nominal_gdp_at_factor_cost_industry_manufacturing_lcu__u_s_dollar,0.0
900,global_economy__nominal_gdp_at_factor_cost_industry_manufacturing_lcu__euro,0.0
898,global_economy__nominal_gdp_at_factor_cost_industry_lcu__u_s_dollar,0.0
923,global_economy__nominal_gdp_gross_domestic_product_euro__euro,0.0
925,global_economy__nominal_gdp_gross_domestic_product_lcu__euro,0.0
838,global_economy__net_capital_transfers_and_sales_of_assets_in_lcu_unspecified_government__u_s_dollar,0.0
938,global_economy__nominal_gdp_per_employee__u_s_dollar,0.0
947,global_economy__nominal_gross_domestic_demand_absorption_lcu__euro,0.0
946,global_economy__nominal_gross_domestic_demand_absorption_lcu__chinese_renminbi,0.0
945,global_economy__nominal_gross_domestic_demand_absorption_euro__euro,0.0
944,global_economy__nominal_government_consumption_us__u_s_dollar,0.0
943,global_economy__nominal_government_consumption_ppp__u_s_dollar,0.0
942,global_economy__nominal_government_consumption_lcu__u_s_dollar,0.0
941,global_economy__nominal_government_consumption_lcu__euro,0.0
940,global_economy__nominal_government_consumption_lcu__chinese_renminbi,0.0
939,global_economy__nominal_government_consumption_euro__euro,0.0
936,global_economy__nominal_gdp_per_capita_us__u_s_dollar,0.0
926,global_economy__nominal_gdp_gross_domestic_product_lcu__index,0.0
935,global_economy__nominal_gdp_per_capita_ppp__u_s_dollar,0.0
934,global_economy__nominal_gdp_per_capita_lcu__u_s_dollar,0.0
933,global_economy__nominal_gdp_per_capita_lcu__euro,0.0
932,global_economy__nominal_gdp_per_capita_lcu__chinese_renminbi,0.0
931,global_economy__nominal_gdp_per_capita_euro__euro,0.0
930,global_economy__nominal_gdp_in_u_s_dollars_growth_rate_year_on_year__percent_change_year_ago,0.0
929,global_economy__nominal_gdp_in_ppp_dollars_growth_rate_year_on_year__percent_change_year_ago,0.0
928,global_economy__nominal_gdp_gross_domestic_product_us__u_s_dollar,0.0
927,global_economy__nominal_gdp_gross_domestic_product_lcu__u_s_dollar,0.0
897,global_economy__nominal_gdp_at_factor_cost_industry_lcu__euro,0.0
896,global_economy__nominal_gdp_at_factor_cost_industry_lcu__chinese_renminbi,0.0
895,global_economy__nominal_gdp_at_factor_cost_industry_euro__euro,0.0
856,global_economy__nominal_fixed_investment_government_euro__euro,0.0
865,global_economy__nominal_fixed_investment_private_non_residential_equipment_lcu__u_s_dollar,0.0
864,global_economy__nominal_fixed_investment_private_non_residential_equipment_euro__euro,0.0
863,global_economy__nominal_fixed_investment_ppp__u_s_dollar,0.0
862,global_economy__nominal_fixed_investment_lcu__u_s_dollar,0.0
861,global_economy__nominal_fixed_investment_lcu__euro,0.0
860,global_economy__nominal_fixed_investment_lcu__chinese_renminbi,0.0
859,global_economy__nominal_fixed_investment_government_us__u_s_dollar,0.0
858,global_economy__nominal_fixed_investment_government_ppp__u_s_dollar,0.0
857,global_economy__nominal_fixed_investment_government_lcu__u_s_dollar,0.0
855,global_economy__nominal_fixed_investment_euro__euro,0.0
894,global_economy__nominal_gdp_at_factor_cost_industry_construction_us__u_s_dollar,0.0
853,global_economy__nominal_consumption_total_us__u_s_dollar,0.0
852,global_economy__nominal_consumption_total_ppp__u_s_dollar,0.0
851,global_economy__nominal_consumption_total_lcu__u_s_dollar,0.0
850,global_economy__nominal_consumption_total_lcu__euro,0.0
849,global_economy__nominal_consumption_total_lcu__chinese_renminbi,0.0
848,global_economy__nominal_consumption_total_euro__euro,0.0
841,global_economy__net_international_investment_position_net_total_foreign_assets_lcu_basis__u_s_dollar,0.0
840,global_economy__net_capital_transfers_and_sales_of_assets_in_us_unspecified_government__u_s_dollar,0.0
839,global_economy__net_capital_transfers_and_sales_of_assets_in_us_general_government__u_s_dollar,0.0
866,global_economy__nominal_fixed_investment_private_non_residential_equipment_ppp__u_s_dollar,0.0
867,global_economy__nominal_fixed_investment_private_non_residential_equipment_us__u_s_dollar,0.0
868,global_economy__nominal_fixed_investment_private_non_residential_euro__euro,0.0
869,global_economy__nominal_fixed_investment_private_non_residential_lcu__euro,0.0
893,global_economy__nominal_gdp_at_factor_cost_industry_construction_ppp__u_s_dollar,0.0
892,global_economy__nominal_gdp_at_factor_cost_industry_construction_lcu__euro,0.0
891,global_economy__nominal_gdp_at_factor_cost_industry_construction_lcu__chinese_renminbi,0.0
890,global_economy__nominal_gdp_at_factor_cost_industry_construction_euro__euro,0.0
889,global_economy__nominal_gdp_at_factor_cost_euro__euro,0.0
888,global_economy__nominal_gdp_at_factor_cost_agriculture_us__u_s_dollar,0.0
886,global_economy__nominal_gdp_at_factor_cost_agriculture_lcu__u_s_dollar,0.0
885,global_economy__nominal_gdp_at_factor_cost_agriculture_lcu__euro,0.0
884,global_economy__nominal_gdp_at_factor_cost_agriculture_lcu__chinese_renminbi,0.0
882,global_economy__nominal_fixed_investment_us__u_s_dollar,0.0
881,global_economy__nominal_fixed_investment_private_residential_us__u_s_dollar,0.0
879,global_economy__nominal_fixed_investment_private_residential_lcu__u_s_dollar,0.0
878,global_economy__nominal_fixed_investment_private_residential_lcu__euro,0.0
875,global_economy__nominal_fixed_investment_private_non_residential_structures_us__u_s_dollar,0.0
874,global_economy__nominal_fixed_investment_private_non_residential_structures_ppp__u_s_dollar,0.0
873,global_economy__nominal_fixed_investment_private_non_residential_structures_lcu__u_s_dollar,0.0
872,global_economy__nominal_fixed_investment_private_non_residential_structures_euro__euro,0.0
871,global_economy__nominal_fixed_investment_private_non_residential_ppp__u_s_dollar,0.0
870,global_economy__nominal_fixed_investment_private_non_residential_lcu__u_s_dollar,0.0
722,global_economy__growth_rate_total_revenue_in_euro__percentage,0.0
721,global_economy__growth_rate_total_expenditure_in_u_s_dollars_general_government__percentage,0.0
720,global_economy__growth_rate_total_expenditure_in_u_s_dollars_central_government__percentage,0.0
544,global_economy__disposable_personal_income_lcu__u_s_dollar,0.0
556,global_economy__employee_compensation_per_salaried_employee_lcu__euro,0.0
555,global_economy__employee_compensation_per_salaried_employee_euro__euro,0.0
553,global_economy__employee_compensation_lcu__u_s_dollar,0.0
552,global_economy__employee_compensation_lcu__euro,0.0
549,global_economy__disposable_personal_income_real_us__u_s_dollar,0.0
548,global_economy__disposable_personal_income_real_lcu__u_s_dollar,0.0
547,global_economy__disposable_personal_income_real_lcu__euro,0.0
546,global_economy__disposable_personal_income_real_lcu__chinese_renminbi,0.0
545,global_economy__disposable_personal_income_real_euro__euro,0.0
543,global_economy__disposable_personal_income_lcu__euro,0.0
558,global_economy__employee_compensation_per_salaried_employee_us__u_s_dollar,0.0
542,global_economy__disposable_personal_income_lcu__chinese_renminbi,0.0
541,global_economy__disposable_personal_income_euro__euro,0.0
540,global_economy__direct_income_taxes_in_us_unspecified_government__u_s_dollar,0.0
539,global_economy__direct_income_taxes_in_us_general_government__u_s_dollar,0.0
538,global_economy__direct_income_taxes_in_lcu_unspecified_government__u_s_dollar,0.0
537,global_economy__direct_income_taxes_in_lcu_general_government__u_s_dollar,0.0
536,global_economy__direct_income_taxes_in_euro_unspecified_government__euro,0.0
535,global_economy__direct_income_taxes_in_euro_general_government__euro,0.0
534,global_economy__deflator_private_consumption_us__index,0.0
557,global_economy__employee_compensation_per_salaried_employee_lcu__u_s_dollar,0.0
559,global_economy__employee_compensation_us__u_s_dollar,0.0
719,global_economy__growth_rate_total_expenditure_in_u_s_dollars__percentage,0.0
578,global_economy__exchange_rate_lcu_per_yen_period_average__chinese_renminbi,0.0
592,global_economy__fiscal_balance_current_in_lcu_general_government__chinese_renminbi,0.0
591,global_economy__fiscal_balance_current_in_lcu_central_government__u_s_dollar,0.0
590,global_economy__fiscal_balance_current_in_euro_unspecified_government__euro,0.0
588,global_economy__fiscal_balance_current_in_euro_central_government__euro,0.0
586,global_economy__exchange_rate_purchasing_power_parity_lcu_per_us__u_s_dollar,0.0
584,global_economy__exchange_rate_purchasing_power_parity_lcu_per_us__chinese_renminbi,0.0
583,global_economy__exchange_rate_lcu_per_yen_period_end__u_s_dollar,0.0
581,global_economy__exchange_rate_lcu_per_yen_period_end__chinese_renminbi,0.0
580,global_economy__exchange_rate_lcu_per_yen_period_average__u_s_dollar,0.0
576,global_economy__exchange_rate_lcu_per_us_period_end__u_s_dollar,0.0
563,global_economy__exchange_rate_lcu_per_euro_period_average__chinese_renminbi,0.0
575,global_economy__exchange_rate_lcu_per_us_period_end__index,0.0
573,global_economy__exchange_rate_lcu_per_us_period_end__chinese_renminbi,0.0
571,global_economy__exchange_rate_lcu_per_us_period_average__u_s_dollar,0.0
569,global_economy__exchange_rate_lcu_per_us_period_average__chinese_renminbi,0.0
568,global_economy__exchange_rate_lcu_per_euro_period_end__u_s_dollar,0.0
567,global_economy__exchange_rate_lcu_per_euro_period_end__euro,0.0
566,global_economy__exchange_rate_lcu_per_euro_period_end__chinese_renminbi,0.0
565,global_economy__exchange_rate_lcu_per_euro_period_average__u_s_dollar,0.0
