,name,NaN Count
1376,global_economy__nominal_private_consumption_euro__euro,0
1377,global_economy__nominal_private_consumption_lcu__chinese_renminbi,0
1378,global_economy__nominal_private_consumption_lcu__euro,0
1379,global_economy__nominal_private_consumption_lcu__u_s_dollar,0
1380,global_economy__nominal_private_consumption_ppp__u_s_dollar,0
1381,global_economy__nominal_private_consumption_us__u_s_dollar,0
1382,global_economy__nominal_share_of_gdp_at_factor_cost_agriculture__percentage,0
1383,global_economy__nominal_share_of_gdp_at_factor_cost_industry__percentage,0
1384,global_economy__nominal_share_of_gdp_at_factor_cost_industry_construction__percentage,0
1385,global_economy__nominal_share_of_gdp_at_factor_cost_industry_manufacturing__percentage,0
1386,global_economy__nominal_share_of_gdp_at_factor_cost_services__percentage,0
1387,global_economy__nominal_share_of_gdp_change_in_inventory__percentage,0
1388,global_economy__nominal_share_of_gdp_fixed_investment__percentage,0
1389,global_economy__nominal_share_of_gdp_government_consumption__percentage,0
1390,global_economy__nominal_share_of_gdp_gross_domestic_demand_absorption__percentage,0
1391,global_economy__nominal_share_of_gdp_gross_domestic_investment__percentage,0
1392,global_economy__nominal_share_of_gdp_gross_domestic_saving_gross_domestic_saving_rate__percentage,0
1393,global_economy__nominal_share_of_gdp_gross_private_saving__percentage,0
1394,global_economy__nominal_share_of_gdp_nia_exports_of_goods_non_factor_services__percentage,0
1395,global_economy__nominal_share_of_gdp_nia_imports_of_goods_non_factor_services__percentage,0
1396,global_economy__nominal_share_of_gdp_nia_net_exports__percentage,0
1397,global_economy__nominal_share_of_gdp_private_consumption__percentage,0
1398,global_economy__nominal_statistical_discrepancy_euro__euro,0
1399,global_economy__nominal_statistical_discrepancy_lcu__chinese_renminbi,0
1400,global_economy__nominal_statistical_discrepancy_lcu__euro,0
1401,global_economy__nominal_statistical_discrepancy_lcu__u_s_dollar,0
1402,global_economy__nominal_statistical_discrepancy_ppp__u_s_dollar,0
1403,global_economy__nominal_statistical_discrepancy_us__u_s_dollar,0
1404,global_economy__number_of_households__number,0
1405,global_economy__operating_surplus_government_owned_businesses_in_lcu_general_government__u_s_dollar,0
1406,global_economy__other_expenditure_and_outlays_euro__euro,0
1407,global_economy__other_expenditure_and_outlays_lcu__u_s_dollar,0
1408,global_economy__other_expenditure_and_outlays_us__u_s_dollar,0
1409,global_economy__output_gap__chinese_renminbi,0
1410,global_economy__output_gap__euro,0
1411,global_economy__output_gap__u_s_dollar,0
1412,global_economy__participation_rate_labor_force_to_working_age_pop__points,0
1413,global_economy__personal_expenditure_and_outlays_euro__euro,0
1414,global_economy__personal_expenditure_and_outlays_lcu__u_s_dollar,0
1415,global_economy__personal_expenditure_and_outlays_us__u_s_dollar,0
1416,global_economy__personal_income_euro__euro,0
1417,global_economy__personal_income_lcu__euro,0
1418,global_economy__personal_income_lcu__u_s_dollar,0
1419,global_economy__personal_income_us__u_s_dollar,0
1420,global_economy__population_age_bracket_0_14__persons,0
1421,global_economy__population_age_bracket_15_64__persons,0
1422,global_economy__population_age_bracket_65__persons,0
1423,global_economy__population_growth_rate__percentage,0
1424,global_economy__population_rural__persons,0
1425,global_economy__population_total__persons,0
1426,global_economy__population_urban__persons,0
1427,global_economy__price_of_crude_oil_brent__u_s_dollar,0
1428,global_economy__price_of_crude_oil_lcu_basis__chinese_renminbi,0
1429,global_economy__price_of_crude_oil_lcu_basis__euro,0
1430,global_economy__price_of_crude_oil_lcu_basis__u_s_dollar,0
1431,global_economy__price_of_crude_oil_us_basis__u_s_dollar,0
1432,global_economy__price_of_crude_oil_wti__u_s_dollar,0
1433,global_economy__private_consumption_deflator_year_on_year_percent_change__percent_change_year_ago,0
1434,global_economy__private_consumption_year_on_year__percentage,0
1435,global_economy__real_consumption_per_capita_us__u_s_dollar,0
1436,global_economy__real_consumption_total_euro__euro,0
1437,global_economy__real_consumption_total_growth_rate_year_on_year__percent_change_year_ago,0
1438,global_economy__real_consumption_total_lcu__chinese_renminbi,0
1439,global_economy__real_consumption_total_lcu__euro,0
1440,global_economy__real_consumption_total_lcu__u_s_dollar,0
1441,global_economy__real_consumption_total_ppp__u_s_dollar,0
1442,global_economy__real_consumption_total_us__u_s_dollar,0
1443,global_economy__real_effective_trade_weighted_exchange_rate_real_value_of_lcu__index,0
1444,global_economy__real_exchange_rate_with_eurozone_eurozone_prices_per_local_prices__euro,0
1445,global_economy__real_fixed_investment_euro__euro,0
1446,global_economy__real_fixed_investment_government_euro__euro,0
1447,global_economy__real_fixed_investment_government_lcu__u_s_dollar,0
1448,global_economy__real_fixed_investment_government_ppp__u_s_dollar,0
1449,global_economy__real_fixed_investment_government_us__u_s_dollar,0
1450,global_economy__real_fixed_investment_growth_rate_year_on_year__percent_change_year_ago,0
1451,global_economy__real_fixed_investment_lcu__chinese_renminbi,0
1452,global_economy__real_fixed_investment_lcu__euro,0
1453,global_economy__real_fixed_investment_lcu__index,0
1454,global_economy__real_fixed_investment_lcu__u_s_dollar,0
1455,global_economy__real_fixed_investment_ppp__u_s_dollar,0
1456,global_economy__real_fixed_investment_private_non_residential_euro__euro,0
1457,global_economy__real_fixed_investment_private_non_residential_lcu__euro,0
1458,global_economy__real_fixed_investment_private_non_residential_lcu__u_s_dollar,0
1459,global_economy__real_fixed_investment_private_non_residential_ppp__u_s_dollar,0
1460,global_economy__real_fixed_investment_private_non_residential_us__u_s_dollar,0
1461,global_economy__real_fixed_investment_private_residential_euro__euro,0
1462,global_economy__real_fixed_investment_private_residential_lcu__euro,0
1463,global_economy__real_fixed_investment_private_residential_lcu__u_s_dollar,0
1464,global_economy__real_fixed_investment_private_residential_ppp__u_s_dollar,0
1465,global_economy__real_fixed_investment_private_residential_us__u_s_dollar,0
1466,global_economy__real_fixed_investment_us__u_s_dollar,0
1467,global_economy__real_gdp_at_factor_cost_agriculture_euro__euro,0
1468,global_economy__real_gdp_at_factor_cost_agriculture_growth_rate_year_on_year__percent_change_year_ago,0
1469,global_economy__real_gdp_at_factor_cost_agriculture_lcu__chinese_renminbi,0
1470,global_economy__real_gdp_at_factor_cost_agriculture_lcu__euro,0
1471,global_economy__real_gdp_at_factor_cost_agriculture_lcu__u_s_dollar,0
1472,global_economy__real_gdp_at_factor_cost_agriculture_ppp__u_s_dollar,0
1473,global_economy__real_gdp_at_factor_cost_agriculture_us__u_s_dollar,0
1474,global_economy__real_gdp_at_factor_cost_euro__euro,0
1475,global_economy__real_gdp_at_factor_cost_industry_construction_euro__euro,0
1476,global_economy__real_gdp_at_factor_cost_industry_construction_lcu__chinese_renminbi,0
1477,global_economy__real_gdp_at_factor_cost_industry_construction_lcu__euro,0
1478,global_economy__real_gdp_at_factor_cost_industry_construction_ppp__u_s_dollar,0
1479,global_economy__real_gdp_at_factor_cost_industry_construction_us__u_s_dollar,0
1480,global_economy__real_gdp_at_factor_cost_industry_euro__euro,0
1481,global_economy__real_gdp_at_factor_cost_industry_growth_rate_year_on_year__percent_change_year_ago,0
1482,global_economy__real_gdp_at_factor_cost_industry_lcu__chinese_renminbi,0
1483,global_economy__real_gdp_at_factor_cost_industry_lcu__euro,0
1484,global_economy__real_gdp_at_factor_cost_industry_lcu__u_s_dollar,0
1485,global_economy__real_gdp_at_factor_cost_industry_manufacturing_euro__euro,0
1486,global_economy__real_gdp_at_factor_cost_industry_manufacturing_growth_rate_year_on_year__percent_change_year_ago,0
1487,global_economy__real_gdp_at_factor_cost_industry_manufacturing_lcu__euro,0
1488,global_economy__real_gdp_at_factor_cost_industry_manufacturing_lcu__u_s_dollar,0
1489,global_economy__real_gdp_at_factor_cost_industry_manufacturing_ppp__u_s_dollar,0
1490,global_economy__real_gdp_at_factor_cost_industry_manufacturing_us__u_s_dollar,0
1491,global_economy__real_gdp_at_factor_cost_industry_ppp__u_s_dollar,0
1492,global_economy__real_gdp_at_factor_cost_industry_us__u_s_dollar,0
1493,global_economy__real_gdp_at_factor_cost_lcu__chinese_renminbi,0
1494,global_economy__real_gdp_at_factor_cost_lcu__euro,0
1495,global_economy__real_gdp_at_factor_cost_lcu__u_s_dollar,0
1496,global_economy__real_gdp_at_factor_cost_ppp__u_s_dollar,0
1497,global_economy__real_gdp_at_factor_cost_services_euro__euro,0
1498,global_economy__real_gdp_at_factor_cost_services_growth_rate_year_on_year__percent_change_year_ago,0
1499,global_economy__real_gdp_at_factor_cost_services_lcu__chinese_renminbi,0
1500,global_economy__real_gdp_at_factor_cost_services_lcu__euro,0
1501,global_economy__real_gdp_at_factor_cost_services_lcu__u_s_dollar,0
1502,global_economy__real_gdp_at_factor_cost_services_ppp__u_s_dollar,0
1503,global_economy__real_gdp_at_factor_cost_services_us__u_s_dollar,0
1504,global_economy__real_gdp_at_factor_cost_us__u_s_dollar,0
1505,global_economy__real_gdp_gross_domestic_product_euro__euro,0
1506,global_economy__real_gdp_gross_domestic_product_lcu__chinese_renminbi,0
1507,global_economy__real_gdp_gross_domestic_product_lcu__euro,0
1508,global_economy__real_gdp_gross_domestic_product_lcu__index,0
1509,global_economy__real_gdp_gross_domestic_product_lcu__u_s_dollar,0
1510,global_economy__real_gdp_gross_domestic_product_us__u_s_dollar,0
1511,global_economy__real_gdp_growth_rate_year_on_year__percent_change_year_ago,0
1512,global_economy__real_gdp_per_capita_2005_yen_per_person__japanese_yen,0
1513,global_economy__real_gdp_per_capita_euro__euro,0
1514,global_economy__real_gdp_per_capita_lcu__chinese_renminbi,0
1515,global_economy__real_gdp_per_capita_lcu__euro,0
1516,global_economy__real_gdp_per_capita_lcu__u_s_dollar,0
1517,global_economy__real_gdp_per_capita_ppp__u_s_dollar,0
1518,global_economy__real_gdp_per_capita_us__u_s_dollar,0
1519,global_economy__real_government_consumption_euro__euro,0
1520,global_economy__real_government_consumption_growth_rate_year_on_year__percent_change_year_ago,0
1521,global_economy__real_government_consumption_lcu__chinese_renminbi,0
1522,global_economy__real_government_consumption_lcu__euro,0
1523,global_economy__real_government_consumption_lcu__index,0
1524,global_economy__real_government_consumption_lcu__u_s_dollar,0
1525,global_economy__real_government_consumption_ppp__u_s_dollar,0
1526,global_economy__real_government_consumption_us__u_s_dollar,0
1527,global_economy__real_gross_domestic_demand_absorption_euro__euro,0
1528,global_economy__real_gross_domestic_demand_absorption_lcu__chinese_renminbi,0
1529,global_economy__real_gross_domestic_demand_absorption_lcu__euro,0
1530,global_economy__real_gross_domestic_demand_absorption_lcu__index,0
1531,global_economy__real_gross_domestic_demand_absorption_lcu__u_s_dollar,0
1532,global_economy__real_gross_domestic_demand_absorption_ppp__u_s_dollar,0
1533,global_economy__real_gross_domestic_demand_absorption_us__u_s_dollar,0
1534,global_economy__real_gross_domestic_demand_growth_rate_year_on_year__percent_change_year_ago,0
1535,global_economy__real_gross_domestic_investment_euro__euro,0
1536,global_economy__real_gross_domestic_investment_lcu__chinese_renminbi,0
1537,global_economy__real_gross_domestic_investment_lcu__euro,0
1538,global_economy__real_gross_domestic_investment_lcu__u_s_dollar,0
1539,global_economy__real_gross_domestic_investment_us__u_s_dollar,0
1540,global_economy__real_gross_domestic_product_2005_yen__japanese_yen,0
1541,global_economy__real_gross_domestic_product_ppp__u_s_dollar,0
1542,global_economy__real_gross_domestic_saving_euro__euro,0
1543,global_economy__real_gross_domestic_saving_lcu__chinese_renminbi,0
1544,global_economy__real_gross_domestic_saving_lcu__euro,0
1545,global_economy__real_gross_domestic_saving_lcu__u_s_dollar,0
1546,global_economy__real_gross_domestic_saving_us__u_s_dollar,0
1547,global_economy__real_indirect_taxes_minus_subsidies_euro__euro,0
1548,global_economy__real_indirect_taxes_minus_subsidies_lcu__chinese_renminbi,0
1549,global_economy__real_indirect_taxes_minus_subsidies_lcu__euro,0
1550,global_economy__real_indirect_taxes_minus_subsidies_lcu__u_s_dollar,0
1551,global_economy__real_indirect_taxes_minus_subsidies_us__u_s_dollar,0
1552,global_economy__real_inventory_investment_euro__euro,0
1553,global_economy__real_inventory_investment_lcu__chinese_renminbi,0
1554,global_economy__real_inventory_investment_lcu__euro,0
1555,global_economy__real_inventory_investment_lcu__u_s_dollar,0
1556,global_economy__real_inventory_investment_ppp__u_s_dollar,0
1557,global_economy__real_inventory_investment_us__u_s_dollar,0
1558,global_economy__real_net_capital_stock_total_lcu__euro,0
1559,global_economy__real_nia_exports_of_goods_non_factor_services_euro__euro,0
1560,global_economy__real_nia_exports_of_goods_non_factor_services_growth_rate_year_on_year__percent_change_year_ago,0
1561,global_economy__real_nia_exports_of_goods_non_factor_services_lcu__chinese_renminbi,0
1562,global_economy__real_nia_exports_of_goods_non_factor_services_lcu__euro,0
1563,global_economy__real_nia_exports_of_goods_non_factor_services_lcu__index,0
1564,global_economy__real_nia_exports_of_goods_non_factor_services_lcu__u_s_dollar,0
1565,global_economy__real_nia_exports_of_goods_non_factor_services_ppp__u_s_dollar,0
1566,global_economy__real_nia_exports_of_goods_non_factor_services_us__u_s_dollar,0
1567,global_economy__real_nia_imports_of_goods_non_factor_services_euro__euro,0
1568,global_economy__real_nia_imports_of_goods_non_factor_services_growth_rate_year_on_year__percent_change_year_ago,0
1569,global_economy__real_nia_imports_of_goods_non_factor_services_lcu__chinese_renminbi,0
1570,global_economy__real_nia_imports_of_goods_non_factor_services_lcu__euro,0
1571,global_economy__real_nia_imports_of_goods_non_factor_services_lcu__index,0
1572,global_economy__real_nia_imports_of_goods_non_factor_services_lcu__u_s_dollar,0
1573,global_economy__real_nia_imports_of_goods_non_factor_services_ppp__u_s_dollar,0
1574,global_economy__real_nia_imports_of_goods_non_factor_services_us__u_s_dollar,0
1575,global_economy__real_nia_net_exports_euro__euro,0
1576,global_economy__real_nia_net_exports_lcu__chinese_renminbi,0
1577,global_economy__real_nia_net_exports_lcu__euro,0
1578,global_economy__real_nia_net_exports_lcu__index,0
1579,global_economy__real_nia_net_exports_lcu__u_s_dollar,0
1580,global_economy__real_nia_net_exports_us__u_s_dollar,0
1581,global_economy__real_ppp_gdp_growth_rate_year_on_year__percent_change_year_ago,0
1582,global_economy__real_price_of_crude_oil_lcu_basis__chinese_renminbi,0
1583,global_economy__real_price_of_crude_oil_lcu_basis__euro,0
1584,global_economy__real_price_of_crude_oil_lcu_basis__u_s_dollar,0
1585,global_economy__real_price_of_crude_oil_us_basis__u_s_dollar,0
1586,global_economy__real_private_consumption_euro__euro,0
1587,global_economy__real_private_consumption_growth_rate_year_on_year__percent_change_year_ago,0
1588,global_economy__real_private_consumption_lcu__chinese_renminbi,0
1589,global_economy__real_private_consumption_lcu__euro,0
1590,global_economy__real_private_consumption_lcu__index,0
1591,global_economy__real_private_consumption_lcu__u_s_dollar,0
1592,global_economy__real_private_consumption_ppp__u_s_dollar,0
1593,global_economy__real_private_consumption_us__u_s_dollar,0
1594,global_economy__real_statistical_discrepancy_euro__euro,0
1595,global_economy__real_statistical_discrepancy_lcu__chinese_renminbi,0
1596,global_economy__real_statistical_discrepancy_lcu__euro,0
1597,global_economy__real_statistical_discrepancy_lcu__u_s_dollar,0
1598,global_economy__real_statistical_discrepancy_us__u_s_dollar,0
1599,global_economy__share_of_population_age_bracket_0_14__percentage,0
1600,global_economy__share_of_population_age_bracket_15_64__percentage,0
1601,global_economy__share_of_population_age_bracket_65__percentage,0
1602,global_economy__share_of_population_rural__percentage,0
1603,global_economy__share_of_population_urban__percentage,0
1604,global_economy__short_term_interest_rate_differential_with_usa__percentage,0
1605,global_economy__social_insurance_contribution_euro__euro,0
1606,global_economy__social_insurance_contribution_lcu__u_s_dollar,0
1607,global_economy__social_insurance_contribution_us__u_s_dollar,0
1608,global_economy__social_insurance_payments_in_euro_general_government__euro,0
1609,global_economy__social_insurance_payments_in_euro_unspecified_government__euro,0
1610,global_economy__social_insurance_payments_in_lcu_general_government__u_s_dollar,0
1611,global_economy__social_insurance_payments_in_lcu_unspecified_government__u_s_dollar,0
1612,global_economy__social_insurance_payments_in_us_general_government__u_s_dollar,0
1613,global_economy__social_insurance_payments_in_us_unspecified_government__u_s_dollar,0
1614,global_economy__subsidies_in_euro_general_government__euro,0
1615,global_economy__subsidies_in_euro_unspecified_government__euro,0
1616,global_economy__subsidies_in_lcu_general_government__chinese_renminbi,0
1617,global_economy__subsidies_in_lcu_general_government__euro,0
1618,global_economy__subsidies_in_lcu_general_government__u_s_dollar,0
1619,global_economy__subsidies_in_lcu_unspecified_government__chinese_renminbi,0
1620,global_economy__subsidies_in_lcu_unspecified_government__euro,0
1621,global_economy__subsidies_in_lcu_unspecified_government__u_s_dollar,0
1622,global_economy__subsidies_in_us_general_government__u_s_dollar,0
1623,global_economy__subsidies_in_us_unspecified_government__u_s_dollar,0
1624,global_economy__tax_rate_corporate_income_taxes__percentage,0
1625,global_economy__tax_rate_indirect_taxes__percentage,0
1626,global_economy__tax_rate_overall_taxes__percentage,0
1627,global_economy__tax_rate_personal_income_taxes__percentage,0
1628,global_economy__tax_rate_social_insurance_taxes__percentage,0
1629,global_economy__terms_of_trade_goods__points,0
1630,global_economy__total_expenditure_current_plus_net_investment_in_euro_general_government__euro,0
1631,global_economy__total_expenditure_current_plus_net_investment_in_euro_unspecified_government__euro,0
1632,global_economy__total_expenditure_current_plus_net_investment_in_lcu_central_government__u_s_dollar,0
1633,global_economy__total_expenditure_current_plus_net_investment_in_lcu_general_government__chinese_renminbi,0
1634,global_economy__total_expenditure_current_plus_net_investment_in_lcu_general_government__euro,0
1635,global_economy__total_expenditure_current_plus_net_investment_in_lcu_general_government__u_s_dollar,0
1636,global_economy__total_expenditure_current_plus_net_investment_in_lcu_unspecified_government__chinese_renminbi,0
1637,global_economy__total_expenditure_current_plus_net_investment_in_lcu_unspecified_government__euro,0
1638,global_economy__total_expenditure_current_plus_net_investment_in_lcu_unspecified_government__u_s_dollar,0
1639,global_economy__total_expenditure_current_plus_net_investment_in_us_central_government__u_s_dollar,0
1640,global_economy__total_expenditure_current_plus_net_investment_in_us_general_government__u_s_dollar,0
1641,global_economy__total_expenditure_current_plus_net_investment_in_us_unspecified_government__u_s_dollar,0
1642,global_economy__total_expenditure_of_gdp_central_government__percentage,0
1643,global_economy__total_expenditure_of_gdp_general_government__percentage,0
1644,global_economy__total_expenditure_of_gdp_unspecified_government__percentage,0
1645,global_economy__total_expenditures_in_euro_central_government__euro,0
1646,global_economy__total_foreign_debt_as_of_gdp__percentage,0
1647,global_economy__total_foreign_exchange_earnings_total_current_account_exports_credits_euro__euro,0
1648,global_economy__total_foreign_exchange_earnings_total_current_account_exports_credits_lcu__chinese_renminbi,0
1649,global_economy__total_foreign_exchange_earnings_total_current_account_exports_credits_lcu__euro,0
1650,global_economy__total_foreign_exchange_earnings_total_current_account_exports_credits_us__u_s_dollar,0
1651,global_economy__total_revenue_current_plus_net_asset_sales_in_euro_general_government__euro,0
1652,global_economy__total_revenue_current_plus_net_asset_sales_in_euro_unspecified_government__euro,0
1653,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_central_government__u_s_dollar,0
1654,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_general_government__chinese_renminbi,0
1655,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_general_government__euro,0
1656,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_general_government__u_s_dollar,0
1657,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_unspecified_government__chinese_renminbi,0
1658,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_unspecified_government__euro,0
1659,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_unspecified_government__u_s_dollar,0
1660,global_economy__total_revenue_current_plus_net_asset_sales_in_us_central_government__u_s_dollar,0
1661,global_economy__total_revenue_current_plus_net_asset_sales_in_us_general_government__u_s_dollar,0
1662,global_economy__total_revenue_current_plus_net_asset_sales_in_us_unspecified_government__u_s_dollar,0
1663,global_economy__total_revenue_in_euro_central_government__euro,0
1664,global_economy__total_revenue_of_gdp_central_government__percentage,0
1665,global_economy__total_revenue_of_gdp_general_government__percentage,0
1666,global_economy__total_revenue_of_gdp_unspecified_government__percentage,0
1667,global_economy__unemployment__persons,0
1668,global_economy__unemployment_rate__percentage,0
1669,global_economy__unspecified_expenditure_total_otherwise_current_in_euro_general_government__euro,0
1670,global_economy__unspecified_expenditure_total_otherwise_current_in_euro_unspecified_government__euro,0
1671,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_central_government__u_s_dollar,0
1672,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_general_government__chinese_renminbi,0
1673,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_general_government__euro,0
1674,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_general_government__u_s_dollar,0
1675,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_unspecified_government__chinese_renminbi,0
1676,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_unspecified_government__euro,0
1677,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_unspecified_government__u_s_dollar,0
1678,global_economy__unspecified_expenditure_total_otherwise_current_in_us_central_government__u_s_dollar,0
1679,global_economy__unspecified_expenditure_total_otherwise_current_in_us_general_government__u_s_dollar,0
1680,global_economy__unspecified_expenditure_total_otherwise_current_in_us_unspecified_government__u_s_dollar,0
1681,global_economy__unspecified_expenditure_total_otherwise_current_of_gdp_central_government__percentage,0
1682,global_economy__unspecified_expenditure_total_otherwise_current_of_gdp_general_government__percentage,0
1683,global_economy__unspecified_expenditure_total_otherwise_current_of_gdp_unspecified_government__percentage,0
1684,global_economy__unspecified_expenditures_total_otherwise_current_in_euro_central_government__euro,0
1685,global_economy__unspecified_revenue_total_otherwise_current_in_euro_central_government__euro,0
1686,global_economy__unspecified_revenue_total_otherwise_current_in_euro_general_government__euro,0
1687,global_economy__unspecified_revenue_total_otherwise_current_in_euro_unspecified_government__euro,0
1688,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_central_government__u_s_dollar,0
1689,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_general_government__chinese_renminbi,0
1690,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_general_government__euro,0
1691,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_general_government__u_s_dollar,0
1692,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_unspecified_government__chinese_renminbi,0
1693,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_unspecified_government__euro,0
1694,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_unspecified_government__u_s_dollar,0
1695,global_economy__unspecified_revenue_total_otherwise_current_in_us_central_government__u_s_dollar,0
1696,global_economy__unspecified_revenue_total_otherwise_current_in_us_general_government__u_s_dollar,0
1697,global_economy__unspecified_revenue_total_otherwise_current_in_us_unspecified_government__u_s_dollar,0
1698,global_economy__unspecified_revenue_total_otherwise_current_of_gdp_central_government__percentage,0
1699,global_economy__unspecified_revenue_total_otherwise_current_of_gdp_general_government__percentage,0
1700,global_economy__unspecified_revenue_total_otherwise_current_of_gdp_unspecified_government__percentage,0
1701,global_economy__user_cost_of_capital__percentage,0
1702,global_economy__wages_and_salaries_gross_euro__euro,0
1703,global_economy__wages_and_salaries_gross_lcu__chinese_renminbi,0
1704,global_economy__wages_and_salaries_gross_lcu__euro,0
1705,global_economy__wages_and_salaries_gross_us__u_s_dollar,0
1706,global_economy__wholesale_producer_price_index_euro_basis__index,0
1707,global_economy__wholesale_producer_price_index_us_basis__index,0
1708,global_economy__wholesale_producer_price_index_year_on_year_percent_change__percent_change_year_ago,0
1709,global_economy__working_age_population__persons,0
