,name,NaN Count
1282,global_economy__total_expenditure_current_plus_net_investment_in_lcu_central_government__u_s_dollar,0
1283,global_economy__total_expenditure_current_plus_net_investment_in_lcu_general_government__chinese_renminbi,0
1284,global_economy__total_expenditure_current_plus_net_investment_in_lcu_general_government__euro,0
1285,global_economy__total_expenditure_current_plus_net_investment_in_lcu_general_government__u_s_dollar,0
1286,global_economy__total_expenditure_current_plus_net_investment_in_lcu_unspecified_government__chinese_renminbi,0
1287,global_economy__total_expenditure_current_plus_net_investment_in_lcu_unspecified_government__euro,0
1288,global_economy__total_expenditure_current_plus_net_investment_in_lcu_unspecified_government__u_s_dollar,0
1289,global_economy__total_expenditure_current_plus_net_investment_in_us_central_government__u_s_dollar,0
1290,global_economy__total_expenditure_current_plus_net_investment_in_us_general_government__u_s_dollar,0
1291,global_economy__total_expenditure_current_plus_net_investment_in_us_unspecified_government__u_s_dollar,0
1292,global_economy__total_expenditure_of_gdp_central_government__percentage,0
1293,global_economy__total_expenditure_of_gdp_general_government__percentage,0
1294,global_economy__total_expenditure_of_gdp_unspecified_government__percentage,0
1295,global_economy__total_expenditures_in_euro_central_government__euro,0
1296,global_economy__total_foreign_debt_as_of_gdp__percentage,0
1297,global_economy__total_foreign_exchange_earnings_total_current_account_exports_credits_euro__euro,0
1298,global_economy__total_foreign_exchange_earnings_total_current_account_exports_credits_lcu__chinese_renminbi,0
1299,global_economy__total_foreign_exchange_earnings_total_current_account_exports_credits_lcu__euro,0
1300,global_economy__total_foreign_exchange_earnings_total_current_account_exports_credits_us__u_s_dollar,0
1301,global_economy__total_revenue_current_plus_net_asset_sales_in_euro_general_government__euro,0
1302,global_economy__total_revenue_current_plus_net_asset_sales_in_euro_unspecified_government__euro,0
1303,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_central_government__u_s_dollar,0
1304,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_general_government__chinese_renminbi,0
1305,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_general_government__euro,0
1306,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_general_government__u_s_dollar,0
1307,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_unspecified_government__chinese_renminbi,0
1308,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_unspecified_government__euro,0
1309,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_unspecified_government__u_s_dollar,0
1310,global_economy__total_revenue_current_plus_net_asset_sales_in_us_central_government__u_s_dollar,0
1311,global_economy__total_revenue_current_plus_net_asset_sales_in_us_general_government__u_s_dollar,0
1312,global_economy__total_revenue_current_plus_net_asset_sales_in_us_unspecified_government__u_s_dollar,0
1313,global_economy__total_revenue_in_euro_central_government__euro,0
1314,global_economy__total_revenue_of_gdp_central_government__percentage,0
1315,global_economy__total_revenue_of_gdp_general_government__percentage,0
1316,global_economy__total_revenue_of_gdp_unspecified_government__percentage,0
1317,global_economy__unemployment__persons,0
1318,global_economy__unemployment_rate__percentage,0
1319,global_economy__unspecified_expenditure_total_otherwise_current_in_euro_general_government__euro,0
1320,global_economy__unspecified_expenditure_total_otherwise_current_in_euro_unspecified_government__euro,0
1321,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_central_government__u_s_dollar,0
1322,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_general_government__chinese_renminbi,0
1323,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_general_government__euro,0
1324,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_general_government__u_s_dollar,0
1325,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_unspecified_government__chinese_renminbi,0
1326,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_unspecified_government__euro,0
1327,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_unspecified_government__u_s_dollar,0
1328,global_economy__unspecified_expenditure_total_otherwise_current_in_us_central_government__u_s_dollar,0
1329,global_economy__unspecified_expenditure_total_otherwise_current_in_us_general_government__u_s_dollar,0
1330,global_economy__unspecified_expenditure_total_otherwise_current_in_us_unspecified_government__u_s_dollar,0
1331,global_economy__unspecified_expenditure_total_otherwise_current_of_gdp_central_government__percentage,0
1332,global_economy__unspecified_expenditure_total_otherwise_current_of_gdp_general_government__percentage,0
1333,global_economy__unspecified_expenditure_total_otherwise_current_of_gdp_unspecified_government__percentage,0
1334,global_economy__unspecified_expenditures_total_otherwise_current_in_euro_central_government__euro,0
1335,global_economy__unspecified_revenue_total_otherwise_current_in_euro_central_government__euro,0
1336,global_economy__unspecified_revenue_total_otherwise_current_in_euro_general_government__euro,0
1337,global_economy__unspecified_revenue_total_otherwise_current_in_euro_unspecified_government__euro,0
1338,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_central_government__u_s_dollar,0
1339,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_general_government__chinese_renminbi,0
1340,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_general_government__euro,0
1341,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_general_government__u_s_dollar,0
1342,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_unspecified_government__chinese_renminbi,0
1343,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_unspecified_government__euro,0
1344,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_unspecified_government__u_s_dollar,0
1345,global_economy__unspecified_revenue_total_otherwise_current_in_us_central_government__u_s_dollar,0
1346,global_economy__unspecified_revenue_total_otherwise_current_in_us_general_government__u_s_dollar,0
1347,global_economy__unspecified_revenue_total_otherwise_current_in_us_unspecified_government__u_s_dollar,0
1348,global_economy__unspecified_revenue_total_otherwise_current_of_gdp_central_government__percentage,0
1349,global_economy__unspecified_revenue_total_otherwise_current_of_gdp_general_government__percentage,0
1350,global_economy__unspecified_revenue_total_otherwise_current_of_gdp_unspecified_government__percentage,0
1351,global_economy__user_cost_of_capital__percentage,0
1352,global_economy__wages_and_salaries_gross_euro__euro,0
1353,global_economy__wages_and_salaries_gross_lcu__chinese_renminbi,0
1354,global_economy__wages_and_salaries_gross_lcu__euro,0
1355,global_economy__wages_and_salaries_gross_us__u_s_dollar,0
1356,global_economy__wholesale_producer_price_index_euro_basis__index,0
1357,global_economy__wholesale_producer_price_index_us_basis__index,0
1358,global_economy__wholesale_producer_price_index_year_on_year_percent_change__percent_change_year_ago,0
1359,global_economy__working_age_population__persons,0
